"","taxa_id","Kingdom","Phylum","Class","Order","Family","Genus","Species","PC1"
"2721","b8bb75ef27154e00c3a0a3b9896b2ab9","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus 1",NA,0.0165373030915218
"1847","7f06938d7f6dd87871b734a5184032dc","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA,0.0165795201732602
"2224","9803f778e078ee8e0c260ea313bb417b","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-010",NA,0.0165907276211035
"3187","db0f326f6d4ceb3e3e9e5e0ad975c7a9","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae",NA,NA,0.0166063229777287
"3168","d93da515e544185cd75e40e6200d6bc3","Bacteria","Cyanobacteria","Melainabacteria","Gastranaerophilales",NA,NA,NA,0.016624516774285
"391","1a6f8d38c950ce1db58cbd9cbbfccab9","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae",NA,NA,0.0166583360995541
"3265","dfea547b51f479628e22d27c88a6dbda","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia",NA,0.0167553836574878
"199","0d38c41f46a87dd573d42a27eb5efed6","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales",NA,"Alphaproteobacteria bacterium canine oral taxon 081","Alphaproteobacteria bacterium canine oral taxon 081",0.0167577050466747
"1103","4c43ac48573ca013d6171e6dd5c7f135","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales vadinBB60 group",NA,NA,0.0168073111829509
"3736","fd61d46726ad3820ee52333a52fc2f6b","Bacteria","Tenericutes","Mollicutes","Mollicutes RF39",NA,NA,NA,0.0168342612911221
"1651","72a9d05f67b6d99055c427c9fd7ec976","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-002",NA,0.0168522026129193
"469","1eef65c559409fd07798bdc7ec4dc425","Bacteria","Tenericutes","Mollicutes","Mollicutes RF39",NA,NA,NA,0.01686240425422
"2124","918d813c06125328e890a6f01b44d983","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-013",NA,0.0168968254823278
"1032","477f001cbd192d7e69bcdd980c98a60c","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales",NA,NA,NA,0.0169123771129115
"2959","ca26de179cf7429c58ffa7c10e79873d","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA,0.0169457964019918
"1110","4c9c555b65de044fe2641c5fdf6c7434","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales",NA,NA,NA,0.0169667156491276
"354","17b77c9d597a4b0bb4de534296d359a9","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","[Eubacterium] coprostanoligenes group",NA,0.0170087963489863
"2437","a6d7c0b4f13f7f044ce546fb24fd9692","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","CAG-352",NA,0.0170395826134386
"3075","d22f3431d8671de7743c9d523624af0d","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae AC2044 group",NA,0.0170832580393296
"2840","c1badf2a69112f1340a370949f76e3a7","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Erysipelotrichaceae UCG-004",NA,0.0172308624283609
"1071","4a3e9dcd7753135d3842061e21ee3633","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-014",NA,0.0173403296108021
"1907","836f8bfb6cc7c845c0010abc35696f1d","Bacteria","Proteobacteria","Deltaproteobacteria","Bradymonadales",NA,NA,NA,0.017373690220582
"291","139f166c635f3dd27082dc80c99f7c74","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-005",NA,0.0173971249673193
"3634","f6dd1222c7d721b1ba0921bb7b87acf0","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Eggerthellaceae",NA,NA,0.0174059518021385
"2446","a761d6095f2e859463d3a30cb9daaaac","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-010",NA,0.0174301678662325
"1403","631dc4f862793d59436f2a17570c8090","Bacteria","Kiritimatiellaeota","Kiritimatiellae","WCHB1-41","RFP12",NA,NA,0.0174616266222519
"2134","9229bc25b818732e24b06b5cb9e8fdbb","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-014",NA,0.017475493504619
"1360","603bce5cb3a34a5332c9c8461d985991","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-005",NA,0.017524786813322
"784","35639c39cbec1675c07b7ee56552be31","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-013",NA,0.0175645826326025
"2185","95aa6d0ed30c76cda5c93dcfeef0f8a2","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae NK4A214 group",NA,0.0175704794080701
"2068","8e36fb6b30257b57b5841eee9e9bbc60","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA,0.0175712019657629
"3689","fa7ba5a22c432d0cda4d11042739791b","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA,0.0175721504121652
"643","2b79f6d168e5d696019e68ac8d3683b9","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae NK3B31 group",NA,0.0176821321398637
"2282","9ca7c369cb9c4c50367223dbbe07a5e7","Bacteria","WPS-2",NA,NA,NA,NA,NA,0.0176994420125262
"1288","5ae5a9de1113bf7e40c9b51ede57ada2","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Erysipelotrichaceae UCG-004",NA,0.0177111287206531
"3760","fef36eaed30b50e89ad05828a8b6f845","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae R-7 group",NA,0.017711632649224
"3642","f78b1db14c833cadcc2aaf0eb3fceac0","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","[Eubacterium] ruminantium group",NA,0.0177302727705935
"2135","924adb93676c30a4809c1f7876961cc4","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella 2",NA,0.0177563640808454
"2293","9cf27861344c13dd8b11a255ccc3c448","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","p-251-o5",NA,NA,0.0177901220321534
"3557","f14565ad661f6aa051b478bcd2442bed","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenellaceae RC9 gut group",NA,0.0178358494070325
"2025","8bb854e093c39a5fa8d8319096afe155","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae R-7 group",NA,0.0178918106003981
"2651","b3f215014118bc5a684d0d827d3fc393","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenellaceae RC9 gut group",NA,0.0179248186509246
"3394","e824fc09fdb1c9aeea7ce614eda2a193","Bacteria","Spirochaetes","Brachyspirae","Brachyspirales","Brachyspiraceae","Brachyspira",NA,0.0179839650682285
"3239","de8a92d2b822a098a1cbd84e62c4f917","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-010",NA,0.0180456874532805
"697","2faa3f8f1a3492a8973caa2c14fce8dd","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA,0.0180925386066222
"361","1813fd55442347cdc539c14b9aa011e4","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-010",NA,0.0181124318999239
"334","16733a62ffce108f790fce3e2b4b2498","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto 3",NA,0.0181832795876322
"21","016185568735f8ecaa85852b1e1ce03e","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA,0.0182173583840993
"1669","73fed914b39da723c57966adfeb08873","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae FCS020 group",NA,0.0182279581256962
"2220","97d195b4187d36caa69bc2545378bca4","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae",NA,NA,0.0184089380661564
"2314","9dea568720952a3a031576e11a545c24","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-013",NA,0.0184470903893033
"1429","649cf348d2b56beef2d0e85e72c94ad4","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae NK4A214 group",NA,0.0184626317080275
"915","3e7f488ea58ff39da77f6c5b062386aa","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA,0.0184705835115004
"3529","efc0b2902611441a7da94fd598c9976a","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillibacter",NA,0.0184776881299853
"2445","a752c5087d0a760a5d7f637d04c65eb1","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales vadinBB60 group",NA,NA,0.0184899615627922
"2678","b5c475a674b2d3f8b6faafa5c6390b6e","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Pseudobutyrivibrio",NA,0.0185827177258393
"1747","78c110f0b745c265c9ab9923d3251f52","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA,0.0186214289919099
"2041","8cadd77163cf8b8e69ab8c5bb0ab1fa7","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-010",NA,0.0186288060861871
"2196","965e2721eaa69b88748583cdf65e002e","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-014",NA,0.0186767132298305
"1643","726533777936b0ea207293508612d539","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidales RF16 group",NA,NA,0.0187518842369004
"3245","dee47612fb4f8a3991fbd89dfd2f10da","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",NA,0.0188910284493657
"2930","c7d171a0f5484a3ac5feceef8c6b859f","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA,0.0188952806006077
"1835","7e42e5285344ba19d88c28e719b8c5b7","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Senegalimassilia",NA,0.0189251833689184
"527","23253675d73817024c265b911376579e","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-003",NA,0.0189868217038659
"1884","818cc8b12cee8e167ad903980aa80415","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-010",NA,0.0190115601880243
"2187","95e8a48f50c0dc2de777c5ade6d0224e","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus 1",NA,0.0190251548956396
"288","135eea68f2ccc6e061384da379b67048","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenellaceae RC9 gut group",NA,0.0190779059671807
"1956","8764fdf4d3f96e9679cbd838cb681004","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus 1",NA,0.0191233181429216
"561","25bbb42973589b6e40ca525a05a48e66","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-010",NA,0.0191528010130893
"1322","5dd34d68c6871c6cb2095e6f74f552e0","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae ND3007 group",NA,0.0191654324047121
"3155","d827c51fef3b7f026d6545e3b061df9e","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales",NA,NA,NA,0.0192050916319663
"2618","b1f49aecc130031bde73a1590adba5db","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-005",NA,0.0192115060172276
"1178","51cc5c95cc4530d8452bfbf6a821bb7c","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-010",NA,0.0192157525473106
"3199","dbaeef482b0705f8c44ca0e4b79a7890","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-013",NA,0.0192472763484995
"1952","872b8fd7e8f40d0a7adddb944bd89e7a","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales",NA,NA,NA,0.019307980717463
"1062","495e689a1e94a34f578e0f4914f39674","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae NK3B31 group",NA,0.0193243462902676
"3511","eea67103522da33333221895b5a8c186","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales vadinBB60 group",NA,NA,0.0193685446105794
"3079","d273cf1fc3b91fbde3db89024168e85d","Bacteria","Tenericutes","Mollicutes","Mollicutes RF39",NA,NA,NA,0.0193742603831297
"3284","e13e23dc18bf9476e42ae09dc1f51ae0","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae NK4A214 group",NA,0.0193748853383672
"2714","b83f7a66de0e4bc9a990516989ab9a82","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA,0.0193768536563425
"3621","f601b620f8ccaddb3122494766600cd7","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Cellulosilyticum",NA,0.01942078845551
"2756","bb24dc0be9f481781ae5902c053237c9","Bacteria","Cyanobacteria","Melainabacteria","Gastranaerophilales",NA,NA,NA,0.0194406486890705
"1480","688b136fff2eb13e01e370eb08953d59","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus 1",NA,0.019454837276662
"3650","f816f6b74c98ad2b43cb7d7653542792","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","[Ruminococcus] torques group",NA,0.0195070532980668
"3330","e48f05efac71b0e269200254333748d8","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio",NA,0.0195305896458114
"679","2dc3492951d6c3dc3594ebc37d67aa68","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-014",NA,0.0195549875581218
"262","11fa46845161e59b88b6c5ba83452a88","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae",NA,NA,0.019569798097313
"301","1422af50efdb14d36e2a085a4865aa88","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae UCG-003",NA,0.0195917026622761
"1033","477fee92d62d197997b996d822656e07","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-002",NA,0.0196165103206339
"48","03903d539a590e0503bff7a3da53bce9","Bacteria","Cyanobacteria","Melainabacteria","Gastranaerophilales",NA,NA,NA,0.0196414573280309
"110","0765a474e911854819c3a7f03c78e1ff","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","[Eubacterium] coprostanoligenes group",NA,0.0197384494667652
"3194","db5e776ee72e095cfe2965c39e529d50","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","[Eubacterium] coprostanoligenes group",NA,0.0197421741044545
"2774","bcd741432ea5bd430780ba9444a31c07","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA,0.0198772359259225
"2996","cc4fd97d9424ca8d6b89c57dc6f5f559","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA,0.0199821796903188
"2485","a9fad128c7e66ed18d69959b22bb6284","Bacteria","Tenericutes","Mollicutes",NA,NA,NA,NA,0.0199870367965825
"743","329e2be282a3a6f71410e8b4472c1f1f","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus 1",NA,0.020003394551434
"1854","7f85e0a55f0a84337feeae6ad78e48ee","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus 1","Ruminococcus sp. HUN007",0.0201559112440736
"587","2740d5bde92219fc0d2fd3df35d01381","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Bilophila",NA,0.0202086083421535
"3440","ea5d79ec01ee1c5681dfcfe771f80e6b","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA,0.0202404390623051
"2626","b264589652c2e2988b071b28f295f0cd","Bacteria","Cyanobacteria","Melainabacteria","Gastranaerophilales",NA,NA,NA,0.020249227014303
"3585","f39892d20a5f159747416f5c7baff0a5","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-013",NA,0.0204373037263332
"2349","a09a76b7312e66cb24de902c01d8e048","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA,0.0204846219471206
"406","1b038c2b61d3f36427303aa79c3b4d40","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-005",NA,0.0204878450084196
"1333","5e88c13ccbc66f65fc952da70a77addc","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-013",NA,0.0205132154016482
"89","06223a6735d8d355c9dbd46326d8dae3","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA,0.0205293215633645
"273","1282acca720746d043ba4f99c025f6fe","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA,0.0205561621226367
"1973","8837f64586277e7698a8fa8dab224536","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA,0.0205699550520744
"1380","6186fb5e7311363852a61187fb33a4c1","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Erysipelotrichaceae UCG-004",NA,0.0205703576101194
"3424","e982fc830ccf907ad73e01d24f5b3172","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA,0.0206217873151994
"72","04deede5e6ed36dddb64f6d2484c4ead","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae",NA,NA,0.0206500228781854
"2277","9c6f55b4db6504f6695e4c756271533e","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia",NA,0.020664341390754
"2828","c0b5e82bb81295e9d55e7631372ac931","Bacteria","Cyanobacteria","Melainabacteria","Gastranaerophilales",NA,NA,NA,0.0206669658465926
"1512","6a8628264cbf56ea0a811202cefed9cc","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae NK4A214 group",NA,0.0206805427242622
"2705","b7aaeb90f7e0ce2bc0d3d2b749e4007e","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae",NA,NA,0.0206846177888432
"1912","840e72dcc440ab4d3b26f62e90af5e04","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae UCG-001",NA,0.0207024754995697
"1079","4acabc260ef8e2c96e17d0ef98f88ade","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-002",NA,0.0207191422786504
"2807","bf572d97753ea84665be25a923a821e6","Bacteria","Kiritimatiellaeota","Kiritimatiellae","WCHB1-41","RFP12",NA,NA,0.0207205444733198
"3714","fbc2984d8c1c0634a263995cee794bf1","Bacteria","Cyanobacteria","Melainabacteria","Gastranaerophilales",NA,NA,NA,0.020770278910412
"725","3182a8eabc368b6d5c848d2f883ef9c5","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA,0.0208140853771837
"768","34223e81ac25b53d8fee89066d3ca28d","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae UCG-004",NA,0.0208205734749107
"3462","eb68e5495c37e17ad0b00a2d58386fb8","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-013",NA,0.0208343479394036
"99","06d3c09ae569dc879ecec9b18df1f78a","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-013",NA,0.0208361413875518
"1553","6cd5900b7a5e4dea54b537f4516bde2c","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae",NA,NA,0.0208526016959782
"2238","994c474961b41bff398cc9b2fdef4a0b","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto 1",NA,0.0210103354799906
"2834","c154e70c89194fa36ebfa272d276ad4b","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-010",NA,0.0210295303200483
"3508","ee6e7db14d787f235f80eea31e4c86cb","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-005",NA,0.0210632868559158
"3726","fccde3b3577a0903f3908c4df42e7fd6","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Slackia",NA,0.0211266912680269
"1081","4adea91a63243f2815931edc196169b3","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella 1",NA,0.0212069642136345
"1993","89c16a9119aaf5dd88201c463bcf1dc3","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Eggerthellaceae",NA,NA,0.0212830029447319
